hydroxymethylglutaric acid 03 03	inverse_isa	cholesterol inhibitors
3 hydroxy 3 methylpentanedioic acid	inverse_isa	antilipemic agent, nos
hydroxymethylglutaric acid 03 03	inverse_isa	cholesterol-lowering drug
meglutol	inverse_isa	enzyme inhibitor (product)
meglutol	inverse_isa	drug, hypolipidemic
meglutol	inverse_isa	hydroxymethylglutaryl coa reductase inhibitors
pentanedioic acid, 3-hydroxy-3-methyl-	inverse_isa	anticholesteremic agents
3 hydroxy 3 methylglutaric acid	inverse_isa	substance with enzyme inhibitor mechanism of action
beta-hydroxy-beta-methylglutarate	inverse_isa	antilipemic drugs
3 hydroxy 3 methylglutaric acid	inverse_isa	hmg-coa reductase inhibitor
meglutol	inverse_isa	anticholesteremic drugs
pentanedioic acid, 3-hydroxy-3-methyl-	inverse_isa	enzyme inhibitor (substance)
pentanedioic acid, 3-hydroxy-3-methyl-	inverse_isa	antilipemic agents
3 hydroxy 3 methylglutaric acid	inverse_isa	anti-lipidemic agent
beta hydroxy beta methylglutarate	subset_includes_concept	fda unii code terminology
3-hydroxy-3-methylglutaric acid	inverse_isa	cholesterol lowering drugs
acid, 3-hydroxy-3-methylpentanedioic	inverse_isa	antilipemic agents
meglutol	inverse_isa	3-hydroxy-3-methylglutaryl-coenzyme a reductase inhibitor (substance)
3-hydroxy-3-methylglutaric acid	inverse_isa	inhibitor, enzyme
3-hydroxy-3-methylpentanedioic acid	inverse_isa	medicinal product acting as antilipemic agent (product)
beta-hydroxy-beta-methylglutarate	inverse_isa	cholesterol inhib
meglutol	inverse_isa	product containing enzyme inhibitor (product)
meglutol	inverse_isa	agents, hypolipidemic
acid, 3-hydroxy-3-methylpentanedioic	inverse_isa	3-hydroxy-3-methylglutaryl coenzyme a reductase inhibitor
beta-hydroxy-beta-methylglutarate	inverse_isa	hypolipidemic drug
beta-hydroxy-beta-methylglutarate	inverse_isa	hmg-coa reductase inhibitor, nos
beta hydroxy beta methylglutarate	inverse_isa	cholesterol-lowering drug (product)
3 hydroxy 3 methylglutaric acid	inverse_isa	enzyme inhibitor-containing product
beta-hydroxy-beta-methylglutarate	inverse_isa	inhibitors, hmg coa reductase
beta-hydroxyacyl dehydrogenases	exhibited_by	acetoacetyl coenzyme a reductase activity
3-hydroxyanthranilic acid	inverse_isa	free radical scavengers
3-hydroxyanthranilic acid	inverse_isa	free radical scavenger
3-hydroxyanthranilic acid	inverse_isa	scavengers, free radical
3 hydroxyanthranilic acid	inverse_isa	free radical scavenger
acid, 3-hydroxyanthranilic	inverse_isa	scavenger, free radical
3-hydroxyanthranilic acid	inverse_isa	radical scavenger, free
hydroxyanthranilic acid 03	inverse_isa	free radical scavengers
benzoic acid, 2-amino-3-hydroxy-	inverse_isa	free radical scavengers
3 hydroxysteroid dehydrogenases	mapped_to	steroid dehydrogenase deficiency dental anomalies
mercaptopropanoic acid 03	inverse_isa	convulsant
acid, 3-mercaptopropionic	inverse_isa	enzyme inhib
acid, 3-mercaptopropanoic	inverse_isa	agents, gabaergic
acid, 3-mercaptopropanoic	mapped_to	rentiapril
mercaptopropionic acid 03	inverse_isa	convulsants
mercaptopropionic acid 03	inverse_isa	gabaergic agent
acid, 3-mercaptopropanoic	inverse_isa	enzyme inhibitors
3-mercaptopropanoic acid	inverse_isa	acid agents, gamma-aminobutyric
acid, 3-mercaptopropanoic	inverse_isa	inhibitors, enzyme
acid, 3-mercaptopropanoic	inverse_isa	gaba agents
propanoic acid, 3-mercapto-	inverse_isa	enzyme inhibitors
3 mercaptopropionic acid	inverse_isa	gabaergic agents
3 mercaptopropionic acid	inverse_isa	enzyme inhibitor product
3-mercaptopropionic acid	inverse_isa	agent, gabaergic
mercaptopropionic acid 03	inverse_isa	gamma aminobutyric acid agents
3 mercaptopropanoic acid	inverse_isa	agents, gabaergic
propanoic acid, 3-mercapto-	inverse_isa	agents, gamma-aminobutyric acid
acid, 3-mercaptopropanoic	inverse_isa	enzymes inhibitors
synthase, 3-keto-acp	exhibited_by	3-oxoacyl-[acyl-carrier protein] synthase activity
vitamin b x	contraindicated_class_of	sulfamethoxazole
p-carboxyaniline	contraindicated_class_of	5-(p-aminobenzenesulfonamido)-3,4-dimethylisoxazole
aminobenzoic acid	contraindicated_class_of	sulfisoxazole diolamine
aminobenzoic acid	contraindicated_class_of	sulfisoxazole acetyl (substance)
4-aminobenzoic acid	see_from	para-aminobenzoates
4-aminobenzoic acid	inverse_isa	vitamin, other
paraaminobenzoic acid	has_free_acid_or_base_form	aminobenzoate potassium
para-aminobenzoic acid	inverse_isa	vitamin b
para-aminobenzoic acid (paba)	inverse_isa	salicylate (product)
p-carboxyaniline	inverse_isa	sunscreen
aminobenzoic acid	inverse_isa	sunscreens
aminobenzoic acid p	inverse_isa	vitamin b complex
aminobenzoic acid (substance)	inverse_isa	amino acid derivative-containing product
para-aminobenzoic acid	inverse_isa	sunscreen agent (substance)
aminobenzoic acid (usp)	inverse_isa	vitamin b complex preparation (product)
aminobenzoic acid	inverse_isa	amino acid derivative product
para-aminobenzoic acid	isa	n-(2,3-xylyl)-2-aminobenzoic acid
para-aminobenzoic acid (substance)	isa	mefenamic acid
aminobenzoic acid	has_contraindicated_drug	allergic drug reaction
paba	may_be_treated_by	photosensitivity disorders
4-aminobenzoic acid	may_be_prevented_by	sunburn
aminobenzoic acid (substance)	structural_class_of	vitamin b (substance)
para-aminobenzoic acid	used_for	para aminobenzoate
4-ap	inverse_isa	potassium channel blocker
4-aminopyridine	mapped_to	cct245737
p-aminopyridine	inverse_isa	potassium channel antagonist (substance)
pymadine	inverse_isa	potassium channel antagonist
4-pyridinamine	inverse_isa	potassium channel blockers
fampridine	inverse_isa	potassium channel antagonist (product)
dalfampridine	therapeutic_class_of	central nervous system drugs
dalfampridine	may_be_treated_by	multiple sclerosis
dalfampridine	has_contraindicated_drug	seizure
fampridine-containing product	may_be_treated_by	gait disorders, neurologic
dalfampridine	has_contraindicated_drug	insufficiency renal
4-pyridinamine	inverse_isa	cation channel blocker
4-aminopyridine	inverse_isa	central stimulant
dalfampridine-containing product	inverse_isa	insect repellent (substance)
fampridine	inverse_isa	pesticide product (substance)
fampridine	inverse_isa	potassium channel blocker product
product containing fampridine (medicinal product)	inverse_isa	product containing potassium channel blocker (product)
4-aminopyridine-containing product	inverse_isa	blockers, potassium channel
4-aminopyridine product	inverse_isa	insect repellent
fampridine-containing product	inverse_isa	pesticides
aminopyridine 04	inverse_isa	potassium channel blockers
fampridine (substance)	inverse_isa	potassium channel blocker
dalfampridine	inverse_isa	product containing potassium channel blocker
dalfampridine	inverse_isa	blocker, potassium channel
1,4-lactone	inverse_isa	solvents
gamma-butyrolactone	inverse_isa	solvents
gamma butyrolactone	inverse_isa	solvent, nos
butyrolactone 04	inverse_isa	solvents
hydroxybutyric acid lactone 04	inverse_isa	solvent (substance)
γ-butyrolactone	inverse_isa	lactones
4-butyrolactone	inverse_isa	solvent
furanone, tetrahydro 2	inverse_isa	solvents
4-hydroxybutyric acid lactone	inverse_isa	solvent
furanone, tetrahydro-2-	inverse_isa	solvent
gbl	inverse_isa	solvent
4-quinolinamine, n-hydroxy-, 1-oxide	inverse_isa	oncogen
4-hydroxyaminoquinoline-1-oxide	inverse_isa	mutagen
4-quinolinamine, n-hydroxy-, 1-oxide	inverse_isa	mutagens
4 hydroxyaminoquinoline 1 oxide	inverse_isa	mutagens
4-hydroxyaminoquinoline-n-oxide	inverse_isa	oncogens
hydroxyaminoquinoline a oxide 04 01	inverse_isa	mutagen
4 hydroxyaminoquinoline n oxide	inverse_isa	mutagens
hydroxyaminoquinoline n oxide 04	inverse_isa	chemical carcinogen
4 hydroxybenzoate 3 monooxygenase	inverse_isa	monooxygenase (substance)
4-hydroxybenzoate 3-monooxygenase (substance)	inverse_isa	mixed function oxygenase
4-hydroxybenzoate 3-monooxygenase	inverse_isa	hydroxylase
4-hydroxybenzoate,nadph:oxygen oxidoreductase (3-hydroxylating)	inverse_isa	dehydrogenase -retired-
4-hydroxybenzoate 3-monooxygenase	inverse_isa	dehydrogenase
para-hydroxybenzoate hydroxylase	exhibited_by	3-hydroxybenzoate 4-hydroxylase activity
para-hydroxybenzoate hydroxylase	exhibited_by	para-hydroxybenzoate hydroxylase activity
hydroxylase, para-hydroxybenzoate	exhibited_by	4-hydroxybenzoate 3-monooxygenase [nad(p)h] activity
gamma-hydroxybutyrate	mapped_from	sodium oxybate (product)
4-hydroxybutyrate (substance)	isa	4-hydroxybutyrate sodium
gamma-hydroxybutyrate (substance)	isa	4-hydroxybutanoic acid
4-hydroxybutyrate	inverse_isa	intravenous anaesthetic
ghb	form_of	sodium oxybate
gamma-hydroxybutyrate	form_of	gamma-hydroxybutyric acid
gamma hydroxybutyrate	has_contraindicated_class	alcoholic beverage intake (observable entity)
4-hydroxybutyrate (substance)	has_contraindicated_class	barbiturate
gamma hydroxybutyrate	may_be_treated_by	cataplexy
4-hydroxybutyrate	therapeutic_class_of	cns agents
gamma-hydroxybutyrate	isa	oxybate, sodium
4-hydroxybutyrate	inverse_isa	anesthetics, intravenous
4-hydroxycoumarins	inverse_isa	anticoagulant drug
hydroxycoumarins 04	inverse_isa	anticoagulant
4 hydroxycoumarins	inverse_isa	anticoagulant
4-hydroxycoumarins	inverse_isa	anticoagulants
hydroxycoumarins 04	inverse_isa	anticoagulant agent
4-hydroxycoumarins	inverse_isa	anticoagulants (medication)
4 hydroxycoumarins	inverse_isa	product containing enzyme inhibitor
4-hydroxycoumarins	inverse_isa	anticoagulant (substance)
4 hydroxycoumarins	inverse_isa	anticoagulant drugs
para hydroxyphenylpyruvate oxidase	used_for	oxygenase
4-hydroxyphenylpyruvate dioxygenase	inverse_isa	dioxygenase
para hydroxyphenylpyruvate hydroxylase	inverse_isa	dioxygenase
para hydroxyphenylpyruvate oxidase	exhibited_by	p-hydroxyphenylpyruvate dioxygenase activity
quinoline, 4-nitro-, 1-oxide	inverse_isa	oncogenic substance
4 nitroquinoline n oxide	inverse_isa	mutagen
4 nitroquinoline 1 oxide	used_for	quinolines
nitroquinoline a oxide 04 01	inverse_isa	mutagens
4-nitroquinoline n-oxide	inverse_isa	carcinogen
nitroquinoline n oxide 04	inverse_isa	mutagen
4-nitroquinoline-1-oxide	inverse_isa	chemical carcinogen
4-nitroquinoline-1-oxide	inverse_isa	genotoxin
4-nitroquinoline-1-oxide	inverse_isa	carcinogen (substance)
quinoline, 4-nitro-, 1-oxide	inverse_isa	heterocyclic cpds
4-nitroquinoline 1-oxide	inverse_isa	cancer causing agents
4-nitroquinoline-n-oxide	inverse_isa	carcinogens
4 nitroquinoline 1 oxide	inverse_isa	genotoxins
lymphocyte antigen cd73	mapped_to	purine 5' nucleotidase
5'-nucleotidase	mapped_to	5-nucleotidase
5'-nucleotidase	inverse_isa	protein family
5'-nucleotidase	is_biochemical_function_of_gene_product	esterase
uridylate 5'-nucleotidase	gene_product_has_chemical_classification	nt5c2
cluster of differentiation antigen 73	gene_product_has_chemical_classification	5-nucleotidase
5'-nucleotidase phosphoribolase	inverse_isa	hydrolase-containing product
5'-nucleotidase (substance)	inverse_isa	hydrolase (substance)
5'-nucleotidase phosphoribolase	inverse_isa	haematinic
pyrimidine 5'-nucleotidase	inverse_isa	hematopoietic agents
pyrimidine 5'-nucleotidase	exhibited_by	5'-nucleotidase activity
1h-indole-5,6-diol, 3-(2-aminoethyl)-	inverse_isa	serotonin drugs
3-(2-aminoethyl)indole-5,6-diol	inverse_isa	agents, serotonergic
5,6 dihydroxytryptamine	inverse_isa	drug serotonin
dihydroxytryptamine 05 06	inverse_isa	agents, serotonin
5,7-dihydroxytryptamine	inverse_isa	agents, serotonergic
dihydroxytryptamine 05 07	inverse_isa	serotonergic agents
1h-indole-5,7-diol, 3-(2-aminoethyl)-	inverse_isa	drugs, serotonergic
5,7 dihydroxytryptamine	inverse_isa	serotonin drugs
3-(2-aminoethyl)-1h-indole-5,7-diol	inverse_isa	serotonin drugs
5,8,11,14,17-eicosapentaenoic acid	inverse_isa	omega 3 fatty acids (w3)
eicosapentaenoic acid	inverse_isa	very long chain fatty acid
eicosapentaenoic acid product	subset_includes_concept	ctrp terminology
eicosapentaenoic acid	subset_includes_concept	ncit antineoplastic agent terminology
5,8,11,14,17-eicosapentaenoic acid	subset_includes_concept	gdc terminology
timnodonic acid	subset_includes_concept	national cancer institute drug dictionary
acid eicosapentaenoic	used_for	omega-3 fatty acids
eicosapentaenoic acid 05 08 11 14 17	subset_includes_concept	fda unii code terminology
eicosapentanoic acid	subset_includes_concept	ncit covid-19 terminology
icosapentaenoic acid	subset_includes_concept	ncit covid-19 agent terminology
eicosapentaenoic acid (epa)	subset_includes_concept	national cancer institute drug dictionary
icosapent	inverse_isa	omega-3 fatty acid
icosapento	has_active_ingredient	ethyl icosapentate
icosapentaenoic acid	has_active_ingredient	omega-3 acid ethyl esters (usp)
eicosapentanoic acid	has_process_output	estimated quantity of intake of eicosapentaenoic acid in 24 hours
eicosapentaenoic acid 05 08 11 14 17	has_process_output	measured intake of eicosapentaenoic acid in 24 hours
eicosapentaenoic acid-containing product	has_direct_substance	decreased eicosapentaenoic acid diet
acid, eicosapentanoic	has_direct_substance	increased eicosapentaenoic acid diet
all-cis-icosa-5,8,11,14,17-pentaenoic acid	has_active_ingredient	product containing omega-3-acid ethyl ester
epa - eicosapentanoic acid	has_process_output	estimated intake of eicosapentaenoic acid in 24 hours
epa	has_process_output	measured intake of eicosapentaenoic acid in 24 hours (observable entity)
fatty acid 20:5 n-3	mapped_to	icosapent ethyl
epa	isa	omega-3 fatty acid ethyl esters
icosapentaenoic acid	inverse_isa	fish oil
ipa	isa	omega-3 acid ethyl ester
icosapent	inverse_isa	fish oil products
5-androstane-3,17-diol	inverse_isa	anabolic agents
androstane-3,17-diol	mapped_to	5-alpha-androstane-3 alpha,17 beta-diol glucuronide
androstane-3,17-diol	inverse_isa	agents, anabolic
androstanediol 03 17	inverse_isa	anabolic agents
5 androstane 3,17 diol	inverse_isa	agents, anabolic
androstane 3,17 diol	inverse_isa	anabolic agents
5-hydroxy tryptophan	inverse_isa	antidepressive drugs, second-generation
5-hydroxy- tryptophan	inverse_isa	antidepressive drugs, second generation
5-hydroxytryptophan	inverse_isa	second generation antidepressive agents
hydroxytryptophan	inverse_isa	second generation antidepressive agents
2-amino-3-(5-hydroxy-1-h-indol-3-yl)propionic acid	subset_includes_concept	nci drug dictionary terminology
oxytryptophan	inverse_isa	antidepressive agents, second generation
oxitriptan	inverse_isa	agents, second-generation antidepressive
5 hydroxy tryptophan	inverse_isa	drugs, second-generation antidepressive
oxitriptan	inverse_isa	l-(-)-tryptophan
5-hydroxy-l-tryptophan (oxitriptan)	inverse_isa	tryptophan
5-htp	inverse_isa	antidepressive drugs, second-generation
5-hydroxytryptophan	inverse_isa	antidepressive agents, second-generation
5-meo-dmt	use	indocybin
meksamine	mapped_to	5-meo-dipt
ticlopidine hydrochloride (product)	inverse_isa	platelet adp receptor antagonist
hydrochloride, ticlopidine	has_salt_form	ticlopidine
5-(o-chlorobenzyl)-4,5,6,7-tetrahydrothieno(3,2-c)pyridinium chloride	subset_includes_concept	fda established names and unique ingredient identifier codes terminology
ticlopidine hydrochloride (substance)	inverse_isa	ticlopidine
ticlopidine hydrochloride (product)	inverse_isa	ticlopidine (substance)
ticlopidine hydrochloride	inverse_isa	ticlopidine-containing product
ticlopidine hcl (medication)	inverse_isa	ticlopidine
ticlopidine hydrochloride	has_contraindicated_drug	clotting disorder
ticlopidine hydrochloride	may_be_treated_by	intracranial embolism and thrombosis
ticlopidine hydrochloride	has_contraindicated_drug	drug allergy
ticlopidine hydrochloride	has_contraindicated_drug	hemorrhage
hydrochloride, ticlopidine	may_be_prevented_by	ischemia
ticlopidine hydrochloride	has_contraindicated_drug	liver disorder
ticlopidine hydrochloride	may_be_prevented_by	cva - cerebrovascular accident unspecified
product containing ticlopidine hydrochloride (medicinal product)	may_be_prevented_by	thromboembolism
hydrochloride, ticlopidine	inverse_isa	antiaggregants, platelet
ticlopidine hydrochloride	inverse_isa	antiplatelet agent (product)
ticlopidine hydrochloride	inverse_isa	chlorobenzene (substance)
ticlopidine hydrochloride (product)	has_modification	ticlopidinum
ticlopidine hydrochloride	inverse_isa	antiaggregant, platelet
ticlopidine hydrochloride	inverse_isa	ticlopidine (medication)
ticlopidine hydrochloride	inverse_isa	antiplatelet drug
ticlopidine hcl	has_modification	ticlopidine
6-aminocaproic acid	inverse_isa	hemostatic agent (substance)
epsilon-aminocaproic acid	subset_includes_concept	fda established names and unique ingredient identifier codes terminology
omega-aminocaproic acid	subset_includes_concept	national cancer institute drug dictionary
6-aminohexanoic acid	inverse_isa	antifibrinolytic agents
aminocaproic acid (medication)	inverse_isa	antifibrinolytic agents (medication)
aminocaproic acid 06	inverse_isa	fibrinolytic inhibitor
aminocaproic acid	inverse_isa	antifibrinolysin
e-amino-n-caproic acid	inverse_isa	antifibrinolysins
eacs	inverse_isa	antifibrinolytic agents
aminocaproic acid - chemical (product)	inverse_isa	antifibrinolytic agents (medication)
epsilon aminocaproic acid	inverse_isa	hematological agents antifibrinolysis
epsilon s	inverse_isa	amino acid preparation
epsilon-aminohexanoic acid	inverse_isa	hemostatic
epsilon s	inverse_isa	hemostatic agents
aminocaproic acid	inverse_isa	amino acid
aminocaproic acid	inverse_isa	substances that stop bleeding
6-aminohexanoic acid	has_contraindicated_drug	coagulation, intravascular disseminated
6-aminocaproic acid	may_be_treated_by	haemorrhage
aminocaproic acid (substance)	inverse_isa	amino acid preparation (substance)
aminocapronsäure	inverse_isa	anticoagulants (medication)
acide aminocaproïque	inverse_isa	anticoagulants
6-aminocaproic acid	inverse_isa	haemostatic drug
aminocaproic acid	inverse_isa	haemostatic (qualifier value)
aminocaproic acid	inverse_isa	fibrinolytic inhibitor, nos
aminonicotinamide	inverse_isa	teratogens
6-aminonicotinamide	used_for	aminopyridine
6-aminonicotinamide	inverse_isa	teratogen
6-aminonicotinamide	inverse_isa	teratogen (product)
